date,dex_volume_usd,curve_volume_usd,bridge_deposit_usd,bridge_withdraw_usd,bridge_net_flow,eth_stablecoin_supply,eth_stablecoin_minted,eth_stablecoin_bridged
2025-02-04,17666343084,450141161.0,680901676.8375163,730127132.0700186,-49225455.23250234,119133819511,130282311965,2661010
2025-02-05,12990229368,323829153.0,712407847.4095064,1943211724.1913419,-1230803876.7818356,120648321752,131797438807,2683459
2025-02-06,13369901072,283171611.0,575533814.4580745,687041216.443955,-111507401.9858805,121634989670,132663580530,2671599
2025-02-07,12063371249,255995580.0,521385545.4974307,516575201.5820899,4810343.915340781,122021270796,132932344241,2672274
2025-02-08,10250596336,176474988.0,340067928.16365373,367627855.2434955,-27559927.079841793,123004525393,133816257482,2674064
2025-02-09,12903279625,262008346.0,349720784.20195395,371924840.6129421,-22204056.410988152,122984345796,133803608124,2679458
2025-02-10,12129379614,295080136.0,547208157.86054,547182491.9210575,25665.939482569695,122966632562,133797684598,2686892
2025-02-11,11722909802,264302472.0,553807520.1167227,614676484.0351006,-60868963.91837788,122772878798,133613218547,2690086
2025-02-12,13210855215,307906770.0,596023934.4344652,561233929.8326066,34790004.601858616,122720530399,133483813557,2731016
2025-02-13,14056401223,300820991.0,600792248.841309,706885072.5315849,-106092823.69027591,123915701142,134724236329,2673392
2025-02-14,11427421062,125595780.0,726772500.9246252,747868790.1509346,-21096289.22630942,124287488902,135093254338,2714312
2025-02-15,8265481319,119827793.0,468947655.0201843,488081008.77583295,-19133353.755648673,124451328182,135255459285,2675421
2025-02-16,7899970547,167485517.0,430423822.1492119,475680477.90353906,-45256655.75432718,124466272580,135272925202,2677536
2025-02-17,11443557238,296174931.0,528020908.0479036,588259755.0609232,-60238847.01301962,124511263285,135331209909,2723249
2025-02-18,12271979866,309968419.0,689344779.3024113,836423226.6825821,-147078447.38017082,124309003898,135043066066,2731797
2025-02-19,10245889536,294280733.0,576028438.0011296,650077711.7141683,-74049273.71303868,123972565526,134818652541,2729427
2025-02-20,9812556910,246240311.0,732791883.5358642,661586761.1058161,71205122.43004811,124907793918,135793014037,2725944
2025-02-21,13881738554,1438615982.0,1172155453.017104,1242834516.9038343,-70679063.88673043,124908343858,135805031788,2714023
2025-02-22,7738928035,185980034.0,833073584.4168991,707879180.6919124,125194403.72498667,125434224433,136376217489,2725105
2025-02-23,8833478542,421099855.0,510980422.4750472,501385275.3095479,9595147.16549927,124588477152,135778651929,2729993
2025-02-24,15556837619,628003020.0,871953984.7206172,834789337.1464715,37164647.574145675,124665422061,135881934270,2757233
2025-02-25,18507895087,327475623.0,976118198.5366807,1044611566.0346996,-68493367.49801886,124481655718,135606751791,2691409
2025-02-26,12855674195,227585098.0,681541284.1539165,754801824.7555035,-73260540.60158706,123292182102,134561926463,2605870
2025-02-27,10870713284,427634190.0,540350564.9612916,612936432.3754629,-72585867.41417134,122703578728,134054135041,2566306
2025-02-28,13860791903,206471415.0,754116920.703156,697734831.4225194,56382089.28063655,122261387749,133704525466,2554653
2025-03-01,9250217669,143397876.0,526539606.34699816,518302247.3361836,8237359.010814548,123042137207,134508330342,2551917
2025-03-02,15876049408,296118501.0,746821965.4377124,688782998.091835,58038967.34587741,122983881848,134460603147,2560513
2025-03-03,14872178283,301577669.0,682064480.2456429,688251838.6657676,-6187358.42012465,123118401887,134589209142,2539444
2025-03-04,13196174503,245605003.0,701925531.462099,830013090.5993823,-128087559.13728333,122997877940,134465216648,2532097
2025-03-05,10638284891,222236560.0,594340357.4431157,665046247.0530163,-70705889.6099006,123668277590,135141717241,2635878
2025-03-06,10040581960,308802535.0,557372617.6632334,521611549.3294546,35761068.3337788,124299685569,135749108064,2612399
2025-03-07,11766513738,327836427.0,507325895.8471101,458834395.9675137,48491499.87959641,124278834787,135734781598,2624722
2025-03-08,6524699219,247621582.0,394921509.3116095,383469722.1429207,11451787.168688834,125089641685,136562965679,2636905
2025-03-09,7022272303,143176376.0,399421874.2398438,421804923.46159697,-22383049.22175318,125100968958,136582584306,2599193
2025-03-10,12240792225,303706175.0,715667511.5321656,771829804.0222025,-56162292.490036845,125026347364,136506430862,2567987
2025-03-11,11471457874,523868826.0,664970478.6102397,715157178.1620042,-50186699.55176449,124619980000,136138449160,2539520
2025-03-12,9008132457,486277429.0,521493493.4790868,632145393.9033462,-110651900.42425936,125255250897,136814311881,2546746
2025-03-13,7166577354,264876292.0,482299815.6537024,536911223.5591738,-54611407.905471444,125787156051,137378518319,2537864
2025-03-14,6086436896,198308436.0,633665170.3622501,671393179.19664,-37728008.834389925,125953764496,137528239066,2561881
2025-03-15,4352334962,257074924.0,445524181.4402862,430206163.3476513,15318018.092634916,126511058023,138092006618,2558952
2025-03-16,4820894122,117386393.0,337493715.1663462,472935686.3394143,-135441971.1730681,126337713740,137936416896,2546931
2025-03-17,6313214747,121612599.0,521580442.78493387,536177026.2589395,-14596583.47400564,126272530061,137933978357,2561873
2025-03-18,6340330432,244615167.0,569183566.8384248,609641605.8725685,-40458039.03414369,126037217660,137729215642,2563127
2025-03-19,7727337773,235560737.0,764547252.0607395,670435142.4864138,94112109.57432568,126262660811,137948509401,2505452
2025-03-20,6496982734,250198394.0,653778534.048291,746978979.5424755,-93200445.4941845,125538194258,137197877993,2505603
2025-03-21,5859683345,281872399.0,523485927.88851446,540099178.1611232,-16613250.272608697,125403256364,137068357373,2506749
2025-03-22,4227678480,228552479.0,279542242.67837435,287767537.14067084,-8225294.462296486,125905145383,137569512301,2513097
2025-03-23,4831811085,110558213.0,250382764.81814027,253306515.42055336,-2923750.602413088,126828238830,138490607896,2568997
2025-03-24,6979825728,209312655.0,970954337.8183903,799696850.930074,171257486.88831627,127020008148,138686414949,2519999
2025-03-25,6590192525,186459324.0,835025121.1335807,725978622.566372,109046498.56720865,127568520735,139236425799,1331250
2025-03-26,7187979852,173264342.0,747803332.3153355,1106093952.690192,-358290620.3748565,128553082858,140223618929,1368952
2025-03-27,7133408425,324436211.0,788039567.4105945,839105109.4346801,-51065542.02408564,129079114296,140124934910,1310570
2025-03-28,7916880644,265442931.0,743126104.3830978,932821185.9678407,-189695081.5847429,128571186636,139618530081,1310137
2025-03-29,7526601715,221111249.0,497128798.2873499,544327745.7791271,-47198947.49177724,127794808247,138841362374,1355917
2025-03-30,5102046221,191483422.0,503051976.768042,553410045.4733475,-50358068.70530552,127924961172,138965616712,1355788
2025-03-31,6601281504,249007792.0,727827559.0503176,746134927.0918566,-18307368.041538954,126773377542,137794623426,1340066
2025-04-01,6935066313,283480781.0,755253549.3659728,844034824.0620813,-88781274.69610858,126859991081,137878515577,1348502
2025-04-02,9807466142,266557411.0,874794333.4411274,989467201.4966525,-114672868.05552506,127044912693,138157615726,1331153
2025-04-03,8886127388,286116984.0,838829230.7073908,1033127093.3047284,-194297862.5973376,127438008856,138549735266,1311660
2025-04-04,9194809621,338466571.0,678053035.52176,904978883.3377728,-226925847.81601286,127238331339,138363867315,1313380
2025-04-05,4316203244,179178012.0,420098683.85500807,467311620.30923355,-47212936.45422548,126798730855,137946584357,1332851
2025-04-06,8183184205,107751238.0,599413111.2320255,595586512.4231348,3826598.8088907003,126527606062,137677402304,1316844
2025-04-07,13542912286,352683293.0,1138017027.489173,1280004622.4188907,-141987594.92971778,126271255694,137430438732,1317863
2025-04-08,8377282659,428228370.0,656710804.5622576,685620965.7839618,-28910161.221704125,125348356116,136551789963,1313518
2025-04-09,11874386629,259325626.0,783183957.6400374,825221069.5308694,-42037111.89083195,125462046939,136614724981,1325701
2025-04-10,8674076621,315429500.0,698741768.5400254,720320087.0342239,-21578318.49419856,125294344107,136431043854,1339012
2025-04-11,8056580955,278017031.0,639100568.6370629,619784822.7179992,19315745.919063687,125077618825,136213742133,1316912
2025-04-12,7110989156,202960701.0,542532789.4857196,549691804.4126555,-7159014.926935911,124825398329,136004771092,1316920
2025-04-13,7775074507,207808837.0,399999595.1862056,433008996.5951511,-33009401.4089455,124247290827,135420461938,1316958
2025-04-14,8668875709,204209650.0,620904502.0664551,642979022.9441645,-22074520.87770939,124191958202,135370291552,1301755
2025-04-15,8172707274,214065170.0,725904446.8192754,723782207.3769233,2122239.4423520565,124053182787,135233887101,1314989
2025-04-16,8970662453,209987013.0,934595081.9941738,1111771693.3387382,-177176611.34456444,124147371522,135397033301,1321378
2025-04-17,7573406937,214613322.0,656123604.4151447,675977554.1906656,-19853949.77552092,124198519219,135336103511,1326934
2025-04-18,5104477168,187611302.0,528200875.15269285,575751465.5066347,-47550590.35394186,124456842995,135618064228,1329682
2025-04-19,5385586068,115166320.0,381780157.42907554,362267252.31445825,19512905.114617288,124075378571,135049165888,1337948
2025-04-20,4952568554,84310089.0,457291254.769132,477267256.9280508,-19976002.158918798,123935908471,134914740836,1346669
2025-04-21,8062572825,188332886.0,524304022.5331361,566727679.5786419,-42423657.04550576,124072869686,135115031291,1365188
2025-04-22,10221808060,222567313.0,752203452.1112218,868770662.2607768,-116567210.14955497,123060918960,134066923505,1370555
2025-04-23,12425020073,353284461.0,765877164.5023631,888637565.2680323,-122760400.76566923,123817261102,134838276052,1369703
2025-04-24,9241032544,259732754.0,716098789.1344812,848433061.1419631,-132334272.00748193,124177180188,135186768706,1367707
2025-04-25,9855153599,218499091.0,648082986.860705,607409294.2590091,40673692.601695895,125105034146,136077485650,1369048
2025-04-26,7646499620,137163043.0,509868484.8942242,521592172.5330542,-11723687.638829947,125528098377,136489979273,1351078
2025-04-27,7274563668,139564321.0,378429300.2361936,392556202.9461267,-14126902.709933102,125652507059,136735783818,1387221
2025-04-28,9629227492,105835130.0,522144113.5787564,532445794.87010413,-10301681.291347742,125528414378,136619553314,1390775
2025-04-29,8671590566,121160790.0,776347033.8006523,785320151.5115595,-8973117.71090722,126222561142,137273732100,1404502
2025-04-30,9273475142,119541664.0,545118975.7269738,642102318.6435323,-96983342.9165585,126230232924,137347825144,1400922
2025-05-01,9486306886,277003876.0,784122937.3666005,717781773.6397669,66341163.72683358,126413119921,137578020245,1420046
2025-05-02,7910920461,257044100.0,437661902.6898507,420127240.1935495,17534662.496301174,126202553102,137367849255,1420932
2025-05-03,6661034678,115870515.0,341864296.81531686,402637892.9123837,-60773596.09706682,126304235480,137463207942,1465650
2025-05-04,7065402908,97418198.0,451965750.22249156,531172958.485203,-79207208.26271147,126610829029,137765434194,1486743
2025-05-05,9940252013,200516412.0,553074115.2195781,711228221.6487503,-158154106.42917216,126328036884,137515769431,1494651
2025-05-06,8318363411,237348883.0,986693873.4143504,1130728486.0447407,-144034612.6303903,126260525564,137397293293,1495912
2025-05-07,9181117154,204695395.0,892495526.0131266,828477894.8939862,64017631.11914039,125551041709,136637401484,1499313
2025-05-08,13630030196,65864089.0,1244982684.4165945,1118920452.2776947,126062232.1388998,124769517988,135845461534,1498407
2025-05-09,16382447251,470002208.0,1875762312.386048,1696393981.1366992,179368331.24934888,125409879587,136522154076,1544581
2025-05-10,13251391633,432916945.0,1025136209.9398699,923283707.9378513,101852502.00201857,125635745261,136745692915,1556249
2025-05-11,15257473926,234216678.0,704069527.346715,605572656.68539,98496870.66132498,125743410822,136834448683,1588422
2025-05-12,20069883388,271769534.0,1655846084.4041464,1542216055.4764047,113630028.92774177,125750038104,136840453113,1598747
2025-05-13,15078147413,320493737.0,1191032514.8041105,1225002372.9188957,-33969858.114785194,123708917205,136233619380,1215991
2025-05-14,14695171261,322998168.0,1074692433.4884722,997006818.3696213,77685615.11885095,124169253099,135627096176,1610514
2025-05-15,14678505114,208111787.0,756501853.3889229,816394689.7687881,-59892836.37986517,124151803434,135674163447,1607654
2025-05-16,12100100250,222280583.0,681575417.2780626,607104409.6468219,74471007.63124073,123288610171,134787633637,1634200
2025-05-17,10392145434,140981439.0,438691573.4054337,448061667.0344781,-9370093.629044414,123503286585,135544741886,1683680
2025-05-18,12195837946,154427777.0,509758421.3058939,493721096.3138214,16037324.992072523,123502352634,135549732180,1679834
2025-05-19,14910344364,191084995.0,652791645.5544544,552943296.2529901,99848349.30146432,123328752403,135392137200,1670625
2025-05-20,15617447022,223155710.0,937381434.3382595,894087999.1035467,43293435.23471272,123006795640,135101093195,1728253
2025-05-21,18727749222,203310362.0,1049936994.2442433,781087442.1991057,268849552.0451375,123453791616,135605032892,1743080
2025-05-22,16370819303,292627185.0,1218228027.303553,1158091877.2089148,60136150.09463835,124200044300,136362641251,1744942
2025-05-23,17526688591,505922027.0,1279729209.3482726,1250348186.3563976,29381022.991874933,124274916682,136402019861,1722514
2025-05-24,9049270499,105746575.0,473766141.4661559,604925091.6659706,-131158950.19981468,124094729409,136191086353,1719298
2025-05-25,10019135252,123581649.0,464977940.52901953,536148328.1335084,-71170387.60448885,124266019046,136394109032,1750354
2025-05-26,11852042263,119786422.0,604646055.6172507,596822207.7431145,7823847.8741362095,124226645241,136354329616,1781054
2025-05-27,12525617203,162541975.0,699128944.540509,948409493.721057,-249280549.18054807,124439160225,136578595544,1748750
2025-05-28,11552039631,240146624.0,608755003.4244232,583878361.0570564,24876642.36736679,124184325600,136431270715,1782285
2025-05-29,13572146022,445140079.0,859184399.746892,1053329775.4239286,-194145375.67703664,124151905681,136405109004,1783482
2025-05-30,13955930770,411978261.0,833757767.3439748,921736355.2830665,-87978587.93909168,124056057889,136366651273,1735531
2025-05-31,9917937818,292906141.0,648740033.5368432,685252146.8922396,-36512113.35539639,124334251859,136696722491,1741476
2025-06-01,8861846095,180621886.0,553170717.4517386,541305871.1406592,11864846.311079383,124513812005,136886302078,1744916
2025-06-02,10306529711,151081353.0,915976052.9333171,696015917.9411926,219960134.99212444,124793214909,137186977701,1746959
2025-06-03,11221305619,172986419.0,840989586.0371506,923609445.1107177,-82619859.07356703,125277498781,137711906291,1745777
2025-06-04,9941098181,208563936.0,824468989.6065699,801923653.072258,22545336.53431189,125948045019,138418594365,1736719
2025-06-05,13447815160,275337248.0,988538941.902981,1044400069.3766462,-55861127.47366512,126119092055,138640144243,1726660
2025-06-06,10397512789,192097741.0,1009645667.9363734,1075595440.5646484,-65949772.62827504,125787665476,138382204811,1734997
2025-06-07,6941267199,101342243.0,708864852.7757983,688502646.9856842,20362205.790114164,126173024489,138864461173,1740039
2025-06-08,7265418406,93321457.0,539929890.6604666,552605930.4373418,-12676039.776875257,126293649983,138997509664,1739946
2025-06-09,11637276936,294186963.0,1022088295.6061654,1038865802.0794072,-16777506.473241806,126163029638,138876191186,1705385
2025-06-10,15189927537,154241890.0,1616966378.346142,1382939372.5506592,234027005.79548287,126262173407,138969266623,1625936
2025-06-11,13294394961,287024508.0,929232048.3312396,762808489.1666766,166423559.16456294,125872755090,138591201968,3052197
2025-06-12,12914717227,362098494.0,793648683.6862649,871048368.2965505,-77399684.61028564,125988371868,138753318089,1615204
2025-06-13,15031808307,206215233.0,897656167.318317,904920161.7678418,-7263994.44952476,125730485523,138494648257,2989082
2025-06-14,7745369702,136617689.0,392169889.24045753,445978984.6911574,-53809095.450699866,127053003019,139831446971,1709323
2025-06-15,8585653010,143579596.0,350271117.38016194,330964764.2161409,19306353.164021015,127011638671,139808586204,1713851
2025-06-16,14365120918,235851755.0,892802868.9383413,782301595.030336,110501273.90800524,126972507020,139791031318,1718544
2025-06-17,13911573011,242392797.0,668040436.6917336,671356106.1671135,-3315669.475379944,126796317811,139949847529,1716978
2025-06-18,11753447407,167149193.0,512066212.317971,535139785.0608841,-23073572.742913127,127366221062,140533521312,1716837
2025-06-19,9291834316,184184316.0,496542095.7294407,486688295.9026754,9853799.826765299,127303010785,140473791407,1714392
2025-06-20,11106751030,153762308.0,981220420.2017658,972388504.6372136,8831915.564552188,126992888067,140171737268,1610218
2025-06-21,9799873251,125355428.0,494490029.31433845,485410067.2879708,9079962.026367664,126952796419,139921090013,1605331
2025-06-22,13200657038,173985525.0,620732523.3592122,686164592.9060936,-65432069.54688144,127070187491,140060898300,1669188
2025-06-23,13661183702,233835201.0,768323817.504355,817035474.1831139,-48711656.67875898,126974151538,139947209583,1670131
2025-06-24,11345128752,163653729.0,1006268865.757605,1044668481.0032017,-38399615.24559677,126430675121,139406757944,1607226
2025-06-25,10704080374,135196208.0,678327586.8322383,584350872.4852139,93976714.34702444,126932579159,139822284690,1674491
2025-06-26,11063863086,506726159.0,719395933.7661114,693143171.6426301,26252762.123481274,126727472543,139594097792,1609239
2025-06-27,9202078359,118142139.0,571209896.622773,599395921.9990678,-28186025.376294732,126832974279,139688296850,1608806
2025-06-28,6762888852,105647119.0,308969972.2721955,311669809.5127038,-2699837.2405082583,126763477202,139633214897,1611854
2025-06-29,8274471425,181574956.0,464848968.77707195,447581244.049063,17267724.728008926,127049262677,139919821591,1616464
2025-06-30,14896208138,122136398.0,629150816.7280699,622434098.6750894,6716718.052980542,127045930713,139938207905,1612333
2025-07-01,9367750641,206749310.0,648580084.9634098,792395445.1036197,-143815360.1402099,127196010418,140100962732,1610237
2025-07-02,12084543698,235287619.0,917329491.6721276,915675608.6776937,1653882.9944338799,126337702227,140291423890,1616124
2025-07-03,11025634607,162710369.0,1657525718.6098413,1616751444.3957262,40774274.21411514,126445409402,140299861140,1676933
2025-07-04,8803342940,124081811.0,647482009.404634,621271541.1371464,26210468.267487645,126666519210,140476420528,1676451
2025-07-05,6625928821,63357660.0,426611379.96833944,416214067.8307198,10397312.137619615,126783101761,140641055165,2092548
2025-07-06,7681741842,68159113.0,393495601.68302405,393970821.0442893,-475219.3612652421,127002704493,140893821761,2060532
2025-07-07,10126139337,134869403.0,692859429.1443166,600141581.1369342,92717848.0073824,127035552182,140930900477,2060457
2025-07-08,10206749637,206560685.0,649250841.5049844,651247415.2738887,-1996573.7689043283,126683397415,140795107488,1622854
2025-07-09,12432144942,229070919.0,964747824.817656,1101824180.049687,-137076355.23203087,126407901867,140586979155,1626884
2025-07-10,13728904617,219397098.0,1386272004.4780457,1119040780.6971707,267231223.78087497,126569821521,140727725827,1637647
2025-07-11,16079158873,245860685.0,1395537545.9999614,1254285232.086739,141252313.9132223,127167329529,141333244953,1631485
2025-07-12,11878503695,125879893.0,1235294730.3770123,1022676790.772935,212617939.60407722,127837547775,141915237914,1650189
2025-07-13,11257748374,147518698.0,627766856.7348924,524791172.71623695,102975684.01865542,127802464111,141920030180,1636843
2025-07-14,15739044117,201436220.0,1443548572.6608706,1267007087.38792,176541485.27295065,127769850994,141842236538,1637091
2025-07-15,17152646390,278432588.0,1069053984.2311119,1352248373.2687595,-283194389.0376476,126607827326,141203508842,1635761
2025-07-16,15231899934,301119916.0,1361482182.1182435,1093919884.1577578,267562297.9604857,125465618428,140050065272,1642285
2025-07-17,17325602581,380527574.0,1125599113.5936782,1113488310.8466513,12110802.74702692,127759478397,142385683162,1654741
2025-07-18,18858628013,402101342.0,1269799874.0818639,1161435719.3623405,108364154.71952343,128921417464,143577199467,1654774
2025-07-19,10701159253,179710948.0,717752102.7497964,688923682.0275071,28828420.722289324,129591229332,144224381747,1655101
2025-07-20,13786862012,316210041.0,692840959.2481211,695294656.3368752,-2453697.088754058,129886093889,144526316113,1647539
2025-07-21,16550972495,295682364.0,1276466004.2197573,1176328633.0170803,100137371.20267701,129890284682,144749429420,1651468
2025-07-22,19472309706,339342857.0,914150927.154985,816341380.2063757,97809546.94860923,130141414459,144806323661,1637024
2025-07-23,16866099157,274223179.0,786627909.977272,872928232.6956671,-86300322.71839511,130640476311,145360207784,1625402
2025-07-24,16624156747,336717623.0,1063479169.436293,1108161863.1168811,-44682693.680588126,131615178406,146369618584,1616157
2025-07-25,16209373618,230237061.0,901384077.8362955,1101849129.3748906,-200465051.53859508,132432518814,147193168240,1655123
2025-07-26,10211462638,193246654.0,572295604.3721331,552365567.3317076,19930037.04042554,132103123905,146824808203,1619436
2025-07-27,12756599674,217376643.0,670594299.1532148,590238031.7813263,80356267.37188852,132372476472,147129289793,1627557
2025-07-28,15851392768,239111763.0,834457739.3804944,1003107050.6338794,-168649311.25338507,132649749430,147421306790,1611916
2025-07-29,15432532281,280267943.0,819246996.1319585,949097104.3728687,-129850108.24091017,132626868362,147388718742,1614375
2025-07-30,15801065293,481588461.0,905633831.5480347,945511616.5076761,-39877784.95964146,132716564325,147561398542,1602767
2025-07-31,14861541035,459975911.0,805175632.7591091,778114928.2480012,27060704.51110792,132973825442,147836698204,1606189
2025-08-01,17276600816,318345035.0,862199249.5722989,1049442600.0455413,-187243350.4732424,133934540850,148741976585,1600268
2025-08-02,11575332278,162419943.0,547182609.7549154,647718706.0693742,-100536096.31445885,134416358603,149264559008,1608898
2025-08-03,10475859812,422385352.0,565225072.5508062,558559045.2745814,6666027.276224732,134393468654,149243028338,1595376
2025-08-04,12102698076,237291955.0,914944814.4700779,920891826.8829201,-5947012.412842274,134932141373,149801804189,1620638
2025-08-05,12828783583,254244277.0,649268808.535426,644895545.6517774,4373262.883648634,135239252052,150234905462,1614142
2025-08-06,12091223139,248308801.0,681712569.9840441,719018403.2857426,-37305833.301698565,135532928467,150528521603,1616680
2025-08-07,13759096012,275472939.0,1149146768.4394696,1041570902.7467707,107575865.69269884,135594693767,150611142124,1624850
2025-08-08,14794105383,304894712.0,1036882660.3956729,924838935.6682208,112043724.72745216,135868382759,150933569359,1640078
2025-08-09,15910666020,374747622.0,904225976.8137994,786350898.2797284,117875078.53407097,136459066788,151632536091,1640352
2025-08-10,13866925741,251468802.0,712101589.9167119,699601204.4434288,12500385.473283172,137019527247,152186636429,1638950
2025-08-11,17299009695,390754331.0,1135270277.4886308,1020754405.9266498,114515871.56198096,137260072581,152441430736,1632129
2025-08-12,20736271436,442938351.0,1265548478.113035,1030467368.4475269,235081109.66550803,137841318934,153090538248,1638800
2025-08-13,20202595737,818322003.0,1649527794.6377614,1442950487.2252076,206577307.4125538,138563255864,153817874024,1647486
2025-08-14,24826330759,433496361.0,2753557253.405303,1696112515.0817142,1057444738.3235888,138852378452,154181775085,1636022
2025-08-15,17257786267,521853963.0,1119963462.9399526,1206960780.6593785,-86997317.71942592,140856536190,156125829388,1683281
2025-08-16,10631224584,178064270.0,589599544.8329961,571811585.6957576,17787959.137238503,142710810243,157984196626,1500385
2025-08-17,10972249994,145650332.0,548955993.1535181,550658456.7568934,-1702463.6033753157,142729692615,157931254330,1633333
2025-08-18,16513452714,395545750.0,1025435846.4558219,1173984233.358033,-148548386.90221107,143220975899,158548973765,1639126
2025-08-19,15881423482,289043785.0,1124257900.419348,1226327789.9265056,-102069889.50715756,143018286200,158346400490,1639941
2025-08-20,15699456627,349142868.0,1541690729.0132868,1564235119.8089607,-22544390.795673847,143384483297,158815005431,1636322
2025-08-21,15456452971,351685247.0,1076029215.0229223,1250482201.3182993,-174452986.29537702,143531437357,158949542071,1650338
2025-08-22,22330735237,456820968.0,1802478194.1688511,1443119788.0518477,359358406.11700344,143072848984,158500267988,1656785
2025-08-23,16054697926,595784444.0,1142202182.7299767,1066736610.9124329,75465571.81754375,142961414820,158367054666,1656859
2025-08-24,20229109428,249806917.0,442452049.6236027,421407498.7791724,21044550.844430268,143777696518,159222386232,1651730
2025-08-25,21061518538,338097790.0,446250388.5579719,502222282.6298509,-55971894.07187903,143976984837,159355796524,1636054
2025-08-26,17343968652,276600169.0,410170311.8010547,421065366.6076851,-10895054.806630373,145684943618,161070541418,1643808
2025-08-27,17894828508,277432214.0,564381408.6566937,581294553.2252451,-16913144.56855142,145894524467,161311792164,1648297
2025-08-28,15055747428,216191432.0,892018431.2922598,870466280.7816408,21552150.510619044,146359574503,161718447228,1634217
2025-08-29,19224270543,223285563.0,1278393871.433168,1341585237.7524118,-63191366.31924391,148723921622,164158648348,1634751
2025-08-30,9767887459,131796773.0,819430734.2531958,717638171.8378847,101792562.4153111,149750798728,165166401519,1634963
2025-08-31,10175802592,131484396.0,794843937.9271119,799923241.8731253,-5079303.946013451,150143316699,165555933623,1633968
2025-09-01,15271439274,188017720.0,1243203924.2157702,1322988353.4374356,-79784429.22166538,150282488074,165686181915,1619934
2025-09-02,14448984902,308476776.0,916017805.4730922,1211225797.3373334,-295207991.86424124,150322865461,165747285105,1623606
2025-09-03,13685139062,208029314.0,1100317910.9388256,1143119558.005536,-42801647.06671047,149613983292,165067419092,1595694
2025-09-04,14283158052,283695938.0,1073170859.9414575,1271436589.9164855,-198265729.97502804,150469866303,165984608122,1590413
2025-09-05,16447940490,259331460.0,1138495171.8218787,1001244755.1746,137250416.64727867,153279253670,168824183705,1581763
2025-09-06,9148100056,330741712.0,625666845.0808667,600946708.3155832,24720136.765283465,153669176854,169292671085,1581774
2025-09-07,8450268674,162077254.0,547050947.420991,582708693.731983,-35657746.310992,153790050382,169404965829,1583997
2025-09-08,13673385043,301804722.0,677226219.0547901,594397598.3034006,82828620.7513895,153560323351,169259377593,1588387
2025-09-09,15084996111,282280723.0,1265896538.9725494,1246221647.8333595,19674891.13918996,153902574340,169403125841,1449786
2025-09-10,15545343819,232448126.0,1413668859.5425675,1216914349.4774432,196754510.06512427,154046491935,169687053578,1586321
2025-09-11,15764781332,295312621.0,1177856446.5295181,1199824106.5330129,-21967660.00349474,154027232477,169706755033,1587136
2025-09-12,16985831325,232732845.0,1440880224.1393027,1297371479.958671,143508744.18063164,154565215262,170245324571,1589884
2025-09-13,14454225799,183357691.0,1069061773.24132,955070833.515791,113990939.72552896,155760178220,171483718109,1591565
2025-09-14,15025061183,134756401.0,964115779.3298862,928149847.9104832,35965931.41940296,156630821019,172401198246,1594820
2025-09-15,19337047544,325654957.0,1180196668.6400208,1212837028.7003772,-32640360.06035638,156991327219,172733797128,1586976
2025-09-16,16445975505,216816382.0,1165962085.363772,1199586822.6989293,-33624737.335157394,157079647608,172896188083,1588842
2025-09-17,19131462895,260914345.0,1271722496.334454,1283148484.3603542,-11425988.025900126,159148826406,174884728149,1590441
2025-09-18,17273227027,287759764.0,1301001284.7868803,1237603445.678868,63397839.1080122,159278052414,175041461133,1590549
2025-09-19,15919661705,221705977.0,1218556760.596654,1273950969.3848143,-55394208.788160324,160701379747,176469825444,1601933
2025-09-20,14309573375,141913828.0,1012741255.1388202,1021820461.8243228,-9079206.685502648,161579215102,177330684572,1603361
2025-09-21,15485423108,144049554.0,1024307634.0841705,997485834.871285,26821799.2128855,161737507773,177481987299,1599950
2025-09-22,22291251406,312362989.0,1604925548.994413,1778418960.934156,-173493411.93974304,161482436315,177463517964,1578530
2025-09-23,20214295659,268909038.0,3849999720.2566113,1746164054.6648633,2103835665.591748,162201515837,178113717486,1575145
2025-09-24,19537603180,359232692.0,3468015405.3838043,1419935445.2987216,2048079960.0850828,161701118710,179179878095,1578206
2025-09-25,29220766809,843472898.0,7816758966.965137,3672603867.7994447,4144155099.165692,161789106070,180414899786,1572817
2025-09-26,20761820537,484580533.0,6127564749.423046,3277611726.382551,2849953023.040495,159877354898,180378656934,1574407
2025-09-27,13535814140,710684664.0,1089525143.7320454,837840532.422541,251684611.3095044,158188608834,180644822149,1574816
2025-09-28,12845568370,304449561.0,67153503.57833064,61984695.09674439,5168808.481586248,157933564425,180906534588,1575401
2025-09-29,16133565264,393255812.0,360259730.3633939,342027547.7599346,18232182.6034593,158080624030,181138356689,1574565
2025-09-30,16329165024,488416377.0,1942029520.6102452,2087886484.614576,-145856964.00433087,157866271013,181038865529,1575847
2025-10-01,16585730460,276018575.0,3093538932.540806,3228386771.7422314,-134847839.20142555,158854163883,181977344604,1583272
2025-10-02,18497311438,306536495.0,1244121820.278405,1209043057.9688697,35078762.309535265,159489634918,182099758034,1584944
2025-10-03,19477446115,449883810.0,256288310.46151462,362176468.5060339,-105888158.04451928,159840937193,182447082652,1601243
2025-10-04,12912231502,177903423.0,217463240.1650046,271381355.4465949,-53918115.28159028,160935325607,183431984940,1604719
2025-10-05,16049678188,225656071.0,337909449.7950213,291889945.8957182,46019503.89930308,161503279855,183846737206,1605413
