date,total_stablecoin_mcap,usdt_mcap,usdc_mcap,frax_mcap,tusd_mcap,busd_mcap,pyusd_mcap,fdusd_mcap,usdp_mcap,usde_mcap
2023-02-01,136874211246.0,67785626780,41871646731,5109220274,1023393133.0,66391307,,725332036,3127120,
2023-02-02,136839506640.0,67807926779,41863253556,5099834061,1023393133.0,66223086,,725332036,3127120,
2023-02-03,137110506552.0,68021246768,41916156505,5107263655,1023393133.0,66029343,,725332037,3127120,
2023-02-04,136840254598.0,68021246768,41463032779,5095939556,1023393133.0,65764009,,725332036,3127120,
2023-02-05,136861413080.0,68057281686,41436743967,5103033741,1023393133.0,65577891,,725332036,3127120,
2023-02-06,136902052790.0,68057281686,41495257893,5108661679,1023393133.0,65390428,,725332036,3127120,
2023-02-07,136806552876.0,68175431684,41342044374,5106194710,1023353133.0,65204343,,725332036,3127120,
2023-02-08,136643131937.0,68175031684,41168900667,5096385107,1023353133.0,65001031,,725332036,3127120,
2023-02-09,136515656094.0,68175031684,41006514986,5101680743,1023353133.0,64695123,,725332037,3127120,
2023-02-10,136372348048.0,68177031683,40981967912,5089114275,1024353133.0,64562828,,725332037,3127120,
2023-02-11,136384786839.0,68312091683,40852727448,5083865127,1024353133.0,64422428,,725332036,3127120,
2023-02-12,136375826781.0,68379291680,40781641461,5081238186,1024353133.0,64206509,,725332036,3127120,
2023-02-13,136327642209.0,68404291680,40709074101,5082389286,1024353133.0,63847903,,725332036,3127120,
2023-02-14,136404028569.0,69122316678,40443960753,5095430331,1024353133.0,63641266,,725332036,3127120,
2023-02-15,136282074227.0,69484915674,40525652946,5086432467,1024353133.0,63309545,,725332036,3127120,
2023-02-16,135903273153.0,69778380670,40975801486,5087085609,1029353133.0,63045051,,725332036,3127120,
2023-02-17,136036739173.0,70146890659,41155854966,5090497126,1033353133.0,62892832,,725332036,3127120,
2023-02-18,135976064404.0,70286590658,41399631618,5069755254,1033353133.0,62540478,,725332037,3127120,
2023-02-19,135980063528.0,70395855657,41361539306,5082188199,1033353133.0,62251761,,725332036,3127120,
2023-02-20,136027543649.0,70395855657,41409293788,5084376219,1033353133.0,61963193,,725332036,3127120,
2023-02-21,135709536916.0,70432115656,41474981309,5087755205,1033353133.0,61650932,,725332036,3127120,
2023-02-22,135476130605.0,70452425653,41628495125,5025497973,1033353133.0,61413072,,725332036,3127120,
2023-02-23,135219631900.0,70583245569,41656338630,5034632736,1033353133.0,63466422,,725332036,3127120,
2023-02-24,135070425471.0,70680398565,41792319067,5023801940,1033353133.0,63185012,,725332036,3127120,
2023-02-25,135065800097.0,70790878484,42043206419,5022538524,1039853133.0,67099065,,725332036,3127120,
2023-02-26,135180624013.0,70839528483,42116692266,5022390510,1039853133.0,66760973,,725332036,3127120,
2023-02-27,135111278723.0,70876378483,42161843277,5027887498,1039853133.0,66406316,,725332036,3127120,
2023-02-28,134810805569.0,70919778481,42130176064,5031544883,1039853133.0,66250758,,725332036,3127120,
2023-03-01,134676962219.0,70961078475,41998033686,5025249703,1039853133.0,66144716,,725332036,3127120,
2023-03-02,134499453644.0,71055458455,42086086516,5013821892,1039853133.0,59977767,,725332036,3127120,
2023-03-03,134684680045.0,71109278154,42693916969,5022905153,1039853133.0,52834616,,725332036,3127119,
2023-03-04,134709376994.0,71351777828,42990691625,5008414439,1039853133.0,52674949,,725332036,3127119,
2023-03-05,134789401049.0,71435397827,43224112097,5016539623,1039853133.0,52333921,,725332036,3127119,
2023-03-06,134856803048.0,71472117827,43489028917,5002052962,1039853133.0,52147805,,725332071,3127119,
2023-03-07,134662394848.0,71584111032,43288611943,5004616099,1039853133.0,105274391,,725332036,3127119,
2023-03-08,134688825666.0,71729084555,43227648530,4992034728,1039853133.0,105251091,,725332036,3127119,
2023-03-09,134593166773.0,71733132005,43197203559,4978720763,1044853133.0,105228156,,725335710,3127119,
2023-03-10,134594111301.0,71799456169,43176044700,4914241779,1044853133.0,105077610,,725332036,3127119,
2023-03-11,134131864926.0,72075147930,42200261242,5099872824,1044853133.0,104997069,,729448906,3126292,
2023-03-12,133515073829.0,72120358309,40661099587,5829992476,1044853133.0,104901072,,726291850,2923195,
2023-03-13,134627137510.0,72557454192,40468620896,6354719957,1044853133.0,104721850,,725332041,2923195,
2023-03-14,133453262058.0,72892204290,39082309637,6281301167,1044853133.0,104542653,,725332036,2923195,
2023-03-15,132734506933.0,73400359945,38107230325,6040897060,1044853133.0,104513896,,725332039,2923195,
2023-03-16,132405089810.0,74246550264,37201853852,5795515043,1044853133.0,104344950,,725332036,2923195,
2023-03-17,132422626087.0,75163840900,36625309641,5566042447,1044853133.0,104146291,,725332036,2923195,
2023-03-18,132541755521.0,76173667892,35900827555,5459068162,1044853133.0,103994911,,725332036,2923195,
2023-03-19,132555540284.0,76213483077,35896107315,5430257937,1044853133.0,103908055,,725332037,2923195,
2023-03-20,132392650839.0,76102599077,35864646603,5409493536,1044853133.0,103828422,,725332036,2923195,
2023-03-21,132265174077.0,76849069864,35127847500,5399321748,1044853133.0,103766534,,725332036,2923195,
2023-03-22,132701971824.0,77428990195,35018475849,5386927527,1044853133.0,103401913,,725332036,2923195,
2023-03-23,132449498311.0,77776431260,34561811567,5295219811,1044853133.0,103453306,,725332036,2923195,
2023-03-24,132817911353.0,78478753062,34226726304,5283706491,1044853133.0,103529581,,725332036,2923195,
2023-03-25,132755948270.0,79014941308,33699932832,5243400361,1044853133.0,103430460,,725332036,2923195,
2023-03-26,132807534197.0,79078783060,33687836176,5241821138,1044853133.0,103076826,,725332036,2923195,
2023-03-27,132784834260.0,79097783049,33654085958,5234584092,1044853133.0,102720590,,725332036,2923195,
2023-03-28,132401829848.0,79448607421,33230005206,5147163334,1044853133.0,102748509,,725332036,2923195,
2023-03-29,132018892332.0,79513544279,32934314212,5118816202,1044853133.0,102670252,,725332036,2923195,
2023-03-30,132045586766.0,79633547900,32892475877,5103349240,1044853133.0,102486491,,725332036,2923195,
2023-03-31,131736578627.0,79665014575,32596518671,5096764173,1044853133.0,102302931,,725332036,2923195,
2023-04-01,131406114074.0,79686510462,32263624903,5097219737,1044853133.0,102182404,,725332037,2923195,
2023-04-02,131364794878.0,79686510462,32217032516,5098655957,1044853133.0,101980097,,725332036,2923195,
2023-04-03,131513191844.0,79795510453,32242579486,5109383566,1044853133.0,101916543,,725332036,2923195,
2023-04-04,132084297693.0,79901325455,32407648440,5092490382,1044853133.0,101639577,,725332036,2923195,
2023-04-05,131558789758.0,79997214449,32366379216,5093332050,1044853133.0,101582417,,725332036,2923195,
2023-04-06,131463875314.0,80100433550,32292582445,5083854788,1044853133.0,101558326,,725332036,2923195,
2023-04-07,131684988210.0,80188035456,32458357943,5085068955,1044853133.0,101375104,,725332036,2923195,
2023-04-08,131638552451.0,80193187657,32368455615,5082352628,1044853133.0,101301455,,725332036,2923195,
2023-04-09,131661887967.0,80203187657,32373973329,5077677554,1044853133.0,101047878,,725332036,2923195,
2023-04-10,131626572425.0,80203187657,32348239340,5070362809,1044853133.0,100951106,,725332036,2923195,
2023-04-11,131604605355.0,80343238527,32244073459,5056286415,1044853133.0,100638623,,725332036,2923195,
2023-04-12,131648795800.0,80443266292,32190008800,5044866926,1044853133.0,100417026,,725332036,2923195,
2023-04-13,131392092230.0,80570447403,31916012075,5020927008,1044853133.0,100285963,,725332036,2923195,
2023-04-14,131414810987.0,80756955086,31778490748,5010239606,1044853133.0,100003458,,725332036,2923195,
2023-04-15,131479314717.0,80896461591,31690139980,5013234144,1044853133.0,99754828,,725332036,2923195,
2023-04-16,131502000020.0,80913461589,31679783075,5026673664,1044853133.0,99568171,,725332036,2923195,
2023-04-17,131493376559.0,80923461589,31672385116,5015182398,1044853133.0,99241356,,725332036,2923195,
2023-04-18,131287563256.0,81052922317,31515167319,4882603473,1039141409.0,98987178,,725332036,2923195,
2023-04-19,131148374016.0,81164195713,31259252221,4864412825,1039141409.0,98929524,,725332036,2923195,
2023-04-20,131063482312.0,81291398302,31024125150,4857992464,1039141409.0,98720968,,725332036,2923195,
2023-04-21,130959855862.0,81397398449,30843626016,4850557997,1039141409.0,98580663,,725332036,2923195,
2023-04-22,129744888109.0,80620559312,30624432910,4800943948,1039141409.0,98355990,,725332036,2899299,
2023-04-23,130536220263.0,81431518639,30626893202,4780968554,1039141409.0,98143971,,725332036,2899299,
2023-04-24,130583530155.0,81441518639,30664917788,4779184914,1039141409.0,97937024,,725332036,2899299,
2023-04-25,130553140013.0,81528400004,30577494462,4790025999,1039141409.0,97871304,,725332036,2899299,
2023-04-26,130468961847.0,81566488286,30584538650,4788214973,1004141409.0,97596883,,725332036,2899299,
2023-04-27,130456678131.0,81581156971,30622150699,4791491746,1004141409.0,97530690,,725332036,2899299,
2023-04-28,130143080779.0,81605185849,30345877099,4782182539,1004141409.0,97455178,,725332036,2899299,
2023-04-29,130097036379.0,81687767335,30371295833,4732221148,1004141409.0,97923091,,725332036,2899299,
2023-04-30,130119248045.0,81697767321,30383345254,4732465508,1004141409.0,97648687,,725332036,2899299,
2023-05-01,130142563143.0,81707767325,30377707020,4736276544,1004141409.0,97625907,,725332036,2899299,
2023-05-02,130545275124.0,81790847851,30250696805,4728180040,1004141409.0,100512670,,741533407,2899299,
2023-05-03,130401585639.0,81854781265,30092013409,4704545501,1004141409.0,100556141,,726443133,2899299,
2023-05-04,130132398218.0,81975475257,30054378366,4685816678,1004141409.0,100654906,,738971762,2899299,
2023-05-05,130087203100.0,82052222893,29976504364,4681419453,1004141409.0,100535941,,738236659,2899299,
2023-05-06,130364368615.0,82068081639,30248649114,4672681864,1004141409.0,100619593,,738099486,2899299,
2023-05-07,130374556779.0,82073081634,30250436795,4684342312,1004141409.0,100640842,,736788230,2899299,
2023-05-08,130377839257.0,82078081629,30246077309,4685152787,1004141409.0,100694475,,735550976,2899299,
2023-05-09,130327486700.0,82325354103,30070588797,4686842442,1004141409.0,100560023,,735198169,2899299,
2023-05-10,130250938922.0,82466060394,29969310073,4691134797,1004141409.0,100447146,,735419803,2899299,
2023-05-11,130344813779.0,82599114600,29953642808,4689552524,1004141409.0,100305244,,735966308,2899299,
2023-05-12,130201555838.0,82713159758,29777410301,4683186811,1004141409.0,100170024,,736125696,2899299,
2023-05-13,130197728106.0,82783885203,29824998855,4668987848,1004141409.0,100102044,,736025555,2899299,
2023-05-14,130203169321.0,82783885203,29831494602,4668606133,1004141409.0,99945546,,736144670,2645840,
2023-05-15,130183728500.0,82804277277,29791341213,4667519689,1004141409.0,99825740,,736186215,2645840,
2023-05-16,130050282819.0,82809277270,29648720457,4663501672,1004141409.0,99685543,,736585096,2645840,
2023-05-17,129974881451.0,82832082711,29547500679,4664002699,1004141409.0,99652580,,737458747,2645840,
2023-05-18,129809037802.0,82840018135,29389266617,4667718936,1004141409.0,100215261,,736703401,2645840,
2023-05-19,129915128039.0,82843573932,29511174727,4668603960,1004141409.0,100260984,,736719685,2645840,
2023-05-20,129801056238.0,82895728300,29423527449,4666010659,1004141409.0,100196807,,736715729,2645840,
2023-05-21,129794531283.0,82900728295,29422981307,4648066388,1004141409.0,100172218,,736738650,2645840,
2023-05-22,129803742968.0,82905728289,29413145320,4658779379,1004141409.0,100126768,,737239589,2645840,
2023-05-23,129681928715.0,82949208885,29297607147,4655179883,1004141409.0,100051457,,737633988,2645840,
2023-05-24,129536755428.0,83013573950,29159242313,4635891798,1004141409.0,100057354,,737918827,2645840,
2023-05-25,129266262871.0,83049248000,28941549928,4624612751,1004141409.0,100046476,,739588859,2645840,
2023-05-26,129184352798.0,83063200196,28872556088,4622155160,1004141409.0,100001083,,739804256,2645840,
2023-05-27,129221739785.0,83098239535,28895224890,4618938219,1004141409.0,99863340,,739794272,2645840,
2023-05-28,129220443875.0,83103239529,28872583112,4622298595,1004141409.0,99793942,,739694788,2645840,
2023-05-29,129204687314.0,83103239529,28850915125,4623864067,1004141409.0,99730800,,739958134,2645840,
2023-05-30,129304757656.0,83118939765,28895495640,4626740896,1004141409.0,99685383,,740208442,2645840,
2023-05-31,129251147138.0,83160474162,28822973056,4629017274,1004141409.0,99611674,,740598132,2645840,
2023-06-01,129075156549.0,83198487627,28665011224,4619862639,1004141409.0,99562443,,742513929,2645840,
2023-06-02,129129149802.0,83225841346,28740695806,4602232131,1004141409.0,99550559,,745656081,2645840,
2023-06-03,129041348065.0,83128645073,28776788278,4591182850,1004141409.0,100168085,,746938876,2645840,
2023-06-04,129032994542.0,83133645068,28766911374,4589517144,1004141409.0,100064792,,747509589,2645840,
2023-06-05,129041052816.0,83138645060,28770478586,4589299270,1004141409.0,99995311,,748810424,2645840,
2023-06-06,128958840851.0,83195143057,28690969178,4586122571,1004141409.0,100000128,,748440348,2645840,
2023-06-07,128784631881.0,83266980941,28537436828,4573340863,1004141409.0,99998259,,748119949,2645840,
2023-06-08,128552310038.0,83277591266,28388688620,4568056316,1004141409.0,99910129,,747163423,2645840,
2023-06-09,128443597702.0,83297749826,28288057737,4552607685,1004141409.0,99845633,16351619.0,747913565,2645840,
2023-06-10,128110147287.0,83332664064,28120319455,4542446167,1004141409.0,99919894,16889673.0,747349147,2645840,
2023-06-11,128176926797.0,83343664057,28181539134,4544382326,1004141409.0,99842557,18662608.0,757200562,2645657,
2023-06-12,128175574826.0,83348664057,28202990012,4542050532,1004141409.0,99757469,20446244.0,743935668,2645657,
2023-06-13,128020747381.0,83478930155,28118370623,4516549995,1004141409.0,99797427,23847404.0,733643652,2645657,
2023-06-14,127829286849.0,83505217924,27986919456,4491866997,1004141409.0,99737479,26495943.0,730554559,2645657,
2023-06-15,127647119449.0,83539459054,27888345408,4484712392,1004141409.0,99888227,26337324.0,730776545,2645657,
2023-06-16,128586630164.0,83544985808,28004076314,4390326664,1004141409.0,99831616,26322373.0,733723535,2645657,
2023-06-17,128694871275.0,83549735056,28145000251,4398108246,1004141409.0,99885552,26814755.0,728454122,2645657,
2023-06-18,128314512862.0,83156027042,28140675825,4416537189,1004141409.0,99841801,26945683.0,725693857,2645657,
2023-06-19,128316061835.0,83156027042,28130413960,4426960688,1004141409.0,99791284,26927802.0,725449038,2645657,
2023-06-20,128498297901.0,83159185882,28249176070,4420215648,1004141409.0,99881977,28176917.0,731489251,2645657,
2023-06-21,128615467174.0,83166935125,28346860716,4445905218,1004141409.0,99925531,29006398.0,733184467,2645657,
2023-06-22,128485827340.0,83174169306,28232880812,4424675101,1004141409.0,99920098,29332110.0,735825350,2645657,
2023-06-23,128568906751.0,83184169317,28206917825,4447843472,1004141409.0,99954415,29293032.0,740257308,2645657,
2023-06-24,128572780222.0,83184169317,28211878780,4452673151,1004141409.0,99869481,29625623.0,738770162,2645657,
2023-06-25,128594766280.0,83189169317,28223195845,4454474273,1004141409.0,100297877,30942474.0,738169269,2645657,
2023-06-26,128593282484.0,83194169312,28224054250,4449300505,1004141409.0,100515897,30972490.0,738129249,2645657,
2023-06-27,128472217164.0,83216257484,28127374900,4425650858,1004141409.0,100444978,31699056.0,738255491,2645657,
2023-06-28,128299414796.0,83222640434,27979425219,4410084564,1004141409.0,100621425,32085604.0,738966562,2645657,
2023-06-29,128141654975.0,83307731669,27866383227,4397271965,1004141409.0,100583577,32215646.0,738985385,2645657,
2023-06-30,128041538251.0,83359863360,27724620748,4379764323,1004141409.0,100573936,32418445.0,738850925,2645657,
2023-07-01,127379030740.0,83320859006,27132925414,4344009117,1004141409.0,100580221,32472734.0,738527627,2645657,
2023-07-02,127405094376.0,83320859006,27152516863,4341983422,1004141409.0,100593741,32543781.0,738947314,2645657,
2023-07-03,127408950815.0,83320859006,27157152929,4338410396,1004141409.0,100694643,31906246.0,738574277,2645657,
2023-07-04,127616605933.0,83331873579,27438030473,4333263420,1004141409.0,100886042,32117999.0,725332039,2645657,
2023-07-05,127707012512.0,83333734068,27468737486,4334866213,1004141409.0,101119315,33252164.0,738665399,2645657,
2023-07-06,127593377386.0,83334004999,27415757731,4317257780,1004141409.0,101200715,31992032.0,733755553,2645657,
2023-07-07,127185248739.0,83334319952,27272490404,4310592303,1004141409.0,101265349,30938588.0,725332093,2640536,
2023-07-08,127025493183.0,83337768993,27213544329,4307563296,1004141409.0,101215533,30137767.0,726223994,2640536,
2023-07-09,127135474084.0,83337768983,27211802158,4299681210,1004141409.0,101207365,30244082.0,735396560,2640536,
2023-07-10,127130917830.0,83329868983,27216440803,4293474192,1004141409.0,101179820,30290117.0,732404896,2640536,
2023-07-11,126959733628.0,83328289818,27109264131,4287056748,1004141409.0,101267742,30426254.0,738251029,2640536,
2023-07-12,126810411471.0,83352634014,27060818639,4293116204,1004141409.0,101326014,30657591.0,738296487,2640536,
2023-07-13,126651622688.0,83357216574,26988918818,4282971651,1004141409.0,101295401,30676384.0,738348395,2640536,
2023-07-14,126820499880.0,83413240012,27155801117,4286614846,1004141409.0,101300180,31472925.0,739451770,2640536,
2023-07-15,126851608695.0,83593002993,27016341485,4281243577,1004141409.0,101304678,31557542.0,740180372,2640536,
2023-07-16,126895623601.0,83617525941,27025204611,4282335315,1004141409.0,101006583,31816769.0,740532029,2640536,
2023-07-17,126920041133.0,83628525930,27045950391,4276316834,1004141409.0,100893585,31862080.0,732046897,2640536,
2023-07-18,126742499096.0,83729629319,26816244126,4267715079,1004141409.0,102879321,31497141.0,732182986,2640536,
2023-07-19,126646477114.0,83784430445,26746754219,4266628279,1004141409.0,102873753,31584275.0,730484591,2640536,
2023-07-20,126439298586.0,83754595772,26634551829,4257529974,1004141409.0,102845247,31583774.0,725332035,2640536,
2023-07-21,126370738969.0,83798446907,26582269438,4251104355,1004141409.0,102825985,31595891.0,731586960,2640536,
2023-07-22,126212037308.0,83775338994,26534110284,4230107612,1004141409.0,102755734,31629624.0,728235923,2640536,
2023-07-23,126122483663.0,83780338989,26526966073,4231119449,922641409.0,102705797,31656796.0,727044128,2640536,
2023-07-24,126101277126.0,83780338989,26519666418,4232543995,912641409.0,102720329,31698034.0,726702505,2640536,
2023-07-25,125927060774.0,83788525522,26397964508,4201157577,912641409.0,102748099,32862545.0,726315747,2640536,
2023-07-26,125827835369.0,83789146039,26322031148,4194984831,912641409.0,102251597,32640451.0,726361925,2640536,
2023-07-27,125707492035.0,83794928377,26233307648,4181562937,912641409.0,101776079,31460475.0,726415853,2640536,
2023-07-28,125629700443.0,83800932183,26251972715,4175435568,912641409.0,100741547,31435974.0,726183218,2640536,
2023-07-29,125455332863.0,83803836403,26224182963,4155154881,912641409.0,99979981,31456629.0,734988420,2640536,
2023-07-30,125747243604.0,83803836403,26262929510,4149437260,912641409.0,99684704,30996219.0,741037769,2640536,
2023-07-31,125579617586.0,83797285742,26261362184,4153599268,812641409.0,99062133,30871162.0,742973927,2640536,
2023-08-01,125522245037.0,83873378189,26195419435,4167675662,812641409.0,98867410,30572943.0,742848090,2640536,
2023-08-02,125262512151.0,83874617419,25989002607,4107008272,812641409.0,98789829,29840491.0,725332042,2640536,
2023-08-03,125113454699.0,83876255948,25864742745,4080386474,812641409.0,98580242,29827084.0,736845069,2640536,
2023-08-04,124899956687.0,83876255948,25765219602,4053444400,812641409.0,98556166,29904727.0,743996427,2640536,
2023-08-05,124759022998.0,83881700967,25690465626,4029865044,812641409.0,98462067,29233589.0,745849645,2640536,
2023-08-06,124754090879.0,83881700967,25688180548,4035369905,812641409.0,98533087,29241733.0,745982176,2640536,
2023-08-07,124778735334.0,83881700967,25686797963,4032490489,812641409.0,98581609,28212061.0,745202609,2640536,
2023-08-08,124584002138.0,83557764340,25811578349,4025817928,812641409.0,98558453,28169939.0,743280810,2640536,
2023-08-09,124703200164.0,83511223882,25956408430,4042969770,812641409.0,98550736,28123863.0,741300592,2640536,
2023-08-10,124709327525.0,83512053052,25945179045,4046545252,812641409.0,98387784,28225136.0,742717465,2640536,
2023-08-11,124498728366.0,83512552527,25815464791,4005561358,812641409.0,98201436,28224048.0,742214722,2640536,
2023-08-12,124305184503.0,83387991626,25782353613,3969319820,812641409.0,98037692,28220885.0,737520588,2640536,
2023-08-13,124393406705.0,83387991626,25823761081,4007354627,812641409.0,97781996,28195355.0,737333378,2640536,
2023-08-14,124402211673.0,83387991626,25853211025,3993144855,812641409.0,97654382,28439052.0,725332035,2640536,
2023-08-15,124000020508.0,83389050707,25662906710,3964872714,812641409.0,97508827,28561542.0,725779423,2640536,
2023-08-16,123730440046.0,83159126422,25703967100,3927748770,812641409.0,97413130,28571856.0,725332065,2640536,
2023-08-17,123569422125.0,82994370395,25742157859,3925028254,806724883.0,97284317,28521278.0,725332035,2640536,
2023-08-18,123402428414.0,82819461935,25790323246,3933424140,806724883.0,97071043,26689665.0,725332036,2640536,
2023-08-19,123034186712.0,82823608782,25457553060,3931626061,806723781.0,96854566,25849198.0,725332063,2640536,
2023-08-20,123231926277.0,82823608782,25644378207,3929053540,806723781.0,96593470,25801824.0,725332035,2640536,
2023-08-21,123281263687.0,82823608782,25649020295,3969985874,806723781.0,96345765,25780089.0,725332035,2640536,
2023-08-22,124364862734.0,82826097691,25646447437,5085500655,806723781.0,96152120,25789537.0,725332093,2640536,
2023-08-23,124285158457.0,82832852959,25592161638,5081764129,806723781.0,95957664,24730034.0,725333030,2640536,
2023-08-24,124280269379.0,82822901509,25680714466,5065070487,806723781.0,95761500,24448001.0,725332035,2640536,
2023-08-25,124382289181.0,82826258267,25569315469,5112143122,806723781.0,95498060,24403792.0,725332035,2640536,
2023-08-26,124416986262.0,82828725797,25635926640,5104549537,806723781.0,95418009,24403792.0,725332035,2640536,
2023-08-27,124501730536.0,82828725797,25688679094,5134665931,806723781.0,95236462,24432068.0,725332035,2640536,
2023-08-28,124585660089.0,82828725797,25746763037,5152157924,806723781.0,95129036,24431063.0,725332036,2640536,
2023-08-29,124638027348.0,82835281925,25733184247,5154730845,806723781.0,95054430,24425152.0,725332085,2640536,
2023-08-30,125024943970.0,82836705499,25869198762,5197303938,806723781.0,95029059,24457343.0,725332038,2640536,
2023-08-31,125172063399.0,82839654049,25827476369,5204661950,806723781.0,95002348,24465450.0,725332035,2640536,
2023-09-01,125264697210.0,82845642167,25914941130,5214990618,806723781.0,94757892,24065018.0,725356240,2640536,
2023-09-02,125135191982.0,82877292012,25857627495,5201377691,806723781.0,94217489,23963900.0,725412198,2640536,
2023-09-03,125145346955.0,82877292012,25870674648,5220532564,806723781.0,93760081,23928151.0,725345684,2640536,
2023-09-04,125191169108.0,82877292012,25916593491,5236386776,806723781.0,93295103,23922081.0,725332073,2640536,
2023-09-05,124990553187.0,82882641165,25760615013,5227719419,746723781.0,92864894,23903662.0,725332766,2640536,
2023-09-06,124477886473.0,82885039764,25596726929,5218466328,746723781.0,92475732,23900518.0,725332050,2640536,
2023-09-07,124308284466.0,82888307993,25579952964,5248477681,671723781.0,92097372,23894556.0,725342364,2640536,
2023-09-08,124090322660.0,82890066233,25419930515,5240798289,671723781.0,91563433,23888661.0,725381963,2640536,
2023-09-09,124224996895.0,82993370803,25550154541,5258385392,671723781.0,91160381,23881698.0,725332035,2640536,
2023-09-10,124273684979.0,82993370803,25580353050,5265512832,671723781.0,90699235,23876514.0,725332035,2640536,
2023-09-11,124344745184.0,82993370803,25640222571,5290034840,671723781.0,90247362,23870127.0,725332035,2640536,
2023-09-12,124227916486.0,83003117902,25571258531,5300287318,671723781.0,89849362,22642398.0,725332035,2640536,
2023-09-13,124319429008.0,83008854473,25675045073,5314066059,671723781.0,89417490,22546423.0,725778212,2640536,
2023-09-14,124363582095.0,83011848204,25714552942,5334090820,671723781.0,89020673,22361751.0,725504980,2640536,
2023-09-15,124331857236.0,83019048237,25670470756,5361328213,671723781.0,89394733,22390876.0,725674732,2640536,
2023-09-16,124212106149.0,83019048236,25612143584,5370670849,671723781.0,89243701,22352967.0,725702564,2640536,
2023-09-17,124289493772.0,83019048236,25666974546,5391639726,671723781.0,88910751,22549983.0,725768759,2640536,
2023-09-18,124326873952.0,83019048236,25671163379,5425403996,671723781.0,88846074,20862276.0,725636339,2640536,
2023-09-19,124300691591.0,83068755239,25634462258,5410308346,671723781.0,88710167,21005024.0,725670295,2640536,
2023-09-20,124290744343.0,83139501601,25560926090,5415874632,671723781.0,88429473,20967191.0,725816666,2640536,
2023-09-21,124382424058.0,83168141273,25479830926,5422717843,671723781.0,88039087,20980176.0,726051993,2640536,
2023-09-22,124420783081.0,83171325515,25298919373,5428867004,671723781.0,87868919,20830416.0,726014592,2640536,
2023-09-23,124355950135.0,83178483701,25252642283,5432447136,671723781.0,87692019,20797067.0,726184135,2640536,
2023-09-24,124401106348.0,83180866470,25266630378,5458992191,671723781.0,89760710,20834469.0,726147803,2640536,
2023-09-25,124406423473.0,83180866470,25272353934,5463760141,671723781.0,89396539,20828523.0,726343946,2640536,
2023-09-26,124188507873.0,83185008082,25091997278,5461293854,671723781.0,89312350,20827376.0,726539023,2640536,
2023-09-27,124126800086.0,83243973134,25071733285,5458298456,671723781.0,89204188,20747207.0,726584289,2640536,
2023-09-28,123960457153.0,83248340765,24940524453,5453864063,671723781.0,89444181,20853859.0,726769219,2640536,
2023-09-29,124162482311.0,83253698407,25104355641,5475998005,671723781.0,91048741,20915328.0,726899002,2640536,
2023-09-30,123808695709.0,83221172676,24719546593,5485378687,671723781.0,90623049,20819761.0,727524698,2640536,
2023-10-01,123861453617.0,83232172676,24776652510,5478876919,671723781.0,90214462,15898735.0,728268159,2640536,
2023-10-02,123892846055.0,83234172676,24801192130,5485345143,671723781.0,89791110,15905284.0,728398709,2639838,
2023-10-03,124071679617.0,83317986709,24938605244,5495064665,671723781.0,89421583,15900374.0,728014753,2639838,
2023-10-04,123924281699.0,83342217736,24796660212,5477242060,671723781.0,89101516,14514451.0,729380538,2639838,
2023-10-05,123807417722.0,83344022138,24718523751,5472486832,671723781.0,88690785,14513796.0,729153525,2639838,
2023-10-06,123838576750.0,83379670190,24713919407,5471003803,671723781.0,88292652,14499653.0,729782533,2639838,
2023-10-07,124128538690.0,83413066842,24987213634,5477264779,671723781.0,88215903,14496240.0,729461555,2639838,
2023-10-08,124201106034.0,83451566842,25015532573,5487036588,671723781.0,87971745,14493306.0,729673458,2639838,
2023-10-09,124227630606.0,83451566842,25030759136,5497513155,671723781.0,88205830,14498656.0,729695593,2639838,
2023-10-10,124204229543.0,83472069062,24999133168,5506574128,671723781.0,88000566,14484922.0,729483844,2639838,
2023-10-11,124029863588.0,83489869062,24879384406,5501287634,671723781.0,87897855,14321169.0,726271569,2639838,
2023-10-12,123816455969.0,83497134325,24713509050,5483900054,671723781.0,87840791,10580717.0,726194584,2639838,
2023-10-13,123656840284.0,83499157750,24604428204,5450677235,671723781.0,87516537,10410367.0,726440075,2639838,
2023-10-14,123609006485.0,83504131933,24570148280,5458065205,671723781.0,87201195,10445463.0,726221378,2639838,
2023-10-15,123651224803.0,83504131933,24602589236,5476087407,671723781.0,86972113,10374313.0,726119084,2639838,
2023-10-16,123718667093.0,83508131933,24669094048,5483128141,671723781.0,86953742,15246533.0,726223209,2639838,
2023-10-17,123837535727.0,83564073494,24740884768,5476174356,671723781.0,86795221,15150581.0,726268178,2639838,
2023-10-18,123973366146.0,83658558996,24768367449,5484577126,671723781.0,86551973,9826790.0,726221668,2639838,
2023-10-19,124105829805.0,83792007688,24761705567,5483484755,671723781.0,86606669,9759286.0,726257412,2639838,
2023-10-20,124793556962.0,83902581464,24867638704,5516688459,671723781.0,86360014,9771590.0,726143017,2639838,
2023-10-21,124612061264.0,84130259194,24916454497,5540157449,671723781.0,86595546,9771591.0,726011073,2639838,
2023-10-22,124636757847.0,84131359672,24939168495,5550758859,671723781.0,86749505,9728359.0,726065847,2639838,
2023-10-23,124670418196.0,84142359672,24928945517,5554864953,671723781.0,86442761,9729949.0,726076528,2639838,
2023-10-24,124655656540.0,84264122116,24838422096,5510883570,671723781.0,86477445,9655119.0,726121397,2639838,
